lat;lon;area;rent;condofee;IPTU;bedrooms
-19.93202;-43.933941;125;5200;1990;550;4
-19.970964;-43.941962;230;4500;2657;1177;4
-19.928808;-43.952331;137;6300;850;860;4
-19.973171;-43.939653;154;5000;2150;679;4
-19.973171;-43.939653;154;5000;2150;648;4
-19.973171;-43.939653;154;5000;2150;648;4
-19.974002;-43.938633;175;5000;2140;700;4
-19.948879;-43.921945;220;5500;1625;514;4
-19.951101;-43.929538;1500;5500;1600;710;4
-19.952843;-43.921504;325;7100;0;113;4
-19.941974;-43.940599;150;5900;1200;688;3
-19.957177;-43.937513;140;5500;1600;400;4
-19.932599;-43.931996;124;5300;1800;522;4
-19.970964;-43.941962;215;4500;2600;1200;4
-19.930578;-43.954;675;5500;1550;793;4
-19.945685;-43.938444;180;4550;2477;409;4
-19.950081;-43.950962;200;5000;2012;547;4
-19.949139;-43.934417;130;5500;1500;300;4
-19.97591;-43.942981;1000;5000;2000;1000;3
-19.893674;-43.999856;300;7000;0;84;3
-19.90175;-43.926185;458;7000;0;419;8
-19.961807;-43.960906;332;7000;0;270;3
-19.926604;-43.916642;150;7000;0;250;3
-19.931123;-43.932294;155;5500;1500;440;4
-19.966573;-43.947758;400;7000;0;613;4
-19.833748;-43.95592;350;7000;0;307;7
-19.933367;-43.943418;200;5500;1500;550;4
-19.952009;-43.916027;540;7000;0;912;5
-19.951452;-43.938514;420;7000;0;200;4
-19.972758;-43.937005;142;5500;1500;600;4
-19.949139;-43.934417;130;5500;1500;300;4
-19.861301;-44.000663;500;7000;0;485;5
-19.926092;-43.947446;115;5600;1400;770;3
-19.955195;-43.910266;360;7000;0;1;6
-19.926249;-43.922769;260;6000;1000;492;3
-19.941552;-43.959741;235;5000;2000;525;4
-19.92879;-43.948484;97;6000;993;582;2
-19.975882;-43.944847;108;5500;1489;453;3
-19.976367;-43.943979;101;5500;1489;500;3
-19.976367;-43.943979;101;5500;1489;0;3
-19.935145;-43.933023;124;6000;985;838;4
-19.935267;-43.927252;130;5200;1778;529;4
-19.928964;-43.935786;1350;5500;1467;696;4
-19.968679;-43.968073;300;6000;916;350;4
-19.953043;-43.93296;167;4500;2400;789;4
-19.956302;-43.933708;167;4500;2400;789;4
-19.953043;-43.93296;167;4500;2400;790;4
-19.932949;-43.925915;145;5700;1200;3900;4
-19.934875;-43.955953;180;4500;2397;520;4
-19.937797;-43.939606;199;5500;1380;800;4
-19.925893;-43.925289;160;5500;1350;650;4
-19.840563;-43.990714;245;5250;1600;350;4
-19.933445;-43.943942;170;5500;1350;400;4
-19.935536;-43.944588;138;5800;1045;410;4
-19.935741;-43.955766;210;5200;1635;606;4
-19.926459;-43.947703;119;5400;1400;800;3
-19.933367;-43.943418;200;5500;1300;620;4
-19.933566;-43.932929;93;6000;800;380;3
-19.926459;-43.947703;114;5400;1400;736;3
-19.926459;-43.947703;251;5400;1400;803;3
-19.900753;-43.924004;400;6800;0;234;7
-19.935603;-43.933205;100;6000;800;450;3
-19.930825;-43.928031;155;5500;1300;500;3
-19.933566;-43.932929;102;6000;800;300;3
-19.926459;-43.947703;114;5400;1400;736;3
-19.926459;-43.947703;127;5400;1400;803;3
-19.935651;-43.933329;104;6000;800;400;3
-19.955561;-43.935016;166;4950;1800;750;4
-19.931266;-43.941943;90;5500;1250;425;2
-19.926622;-43.944089;110;5500;1247;445;4
-19.972758;-43.937005;101;5250;1489;4605;3
-19.976367;-43.943979;101;5250;1489;0;3
-19.975882;-43.944847;101;5250;1489;453;3
-19.928859;-43.926703;400;3500;3215;720;2
-19.948612;-43.93137;300;6700;0;539;3
-19.955561;-43.935016;870;4950;1750;832;4
-19.881838;-44.000333;420;6000;700;450;4
-19.932447;-43.944866;343;4600;2100;856;4
-19.93114;-43.940556;180;5500;1200;450;4
-19.955561;-43.935016;160;4950;1750;832;4
-19.929726;-43.953314;320;5000;1700;600;4
-19.931266;-43.941943;60;5500;1200;450;2
-19.947461;-43.931374;200;5400;1300;500;4
-19.975882;-43.944847;8500;5500;1200;400;3
-19.930923;-43.940691;160;4800;1887;774;3
-19.9329;-43.947016;200;4700;1980;590;4
-19.973216;-43.940882;162;4500;2162;680;4
-19.933371;-43.93496;155;5300;1350;730;4
-19.92839;-43.926085;176;5000;1650;0;4
-19.953043;-43.934121;160;4950;1700;800;4
-19.948096;-43.957796;180;4700;1940;483;4
-19.922586;-43.948993;215;6000;620;420;0
-19.922586;-43.948993;215;6000;620;420;0
-19.94837;-43.921191;260;6000;620;415;4
-19.922586;-43.948993;215;6000;620;420;0
-19.881838;-44.000333;235;6000;620;341;4
-19.922586;-43.948993;215;6000;620;420;0
-19.922586;-43.948993;215;6000;620;420;0
-19.9329;-43.947016;189;4700;1900;568;4
-19.977244;-43.943163;200;4100;2500;963;4
-19.95236;-43.950421;167;4600;2000;642;4
-19.956058;-43.930377;270;4500;2100;745;4
-19.937351;-43.961614;220;5500;1100;466;4
-19.937586;-43.940765;190;5580;1000;417;4
-19.947461;-43.931374;200;5400;1154;532;4
-19.928756;-43.926625;850;3500;3052;699;2
-19.932021;-43.933387;98;890000;1552;360;3
-19.92839;-43.926085;150;4900;1650;668;4
-19.948554;-43.918973;6000;4200;2350;545;4
-19.925893;-43.925289;150;4900;1650;8016;4
-19.939045;-43.919928;183;4300;2250;844;4
-19.92839;-43.926085;150;4900;1650;668;4
-19.928756;-43.926625;320;3500;3050;700;2
-19.92839;-43.926085;176;4900;1650;0;4
-19.92839;-43.926085;150;4900;1650;668;4
-19.975882;-43.944847;101;5250;1293;437;3
-19.849703;-43.966731;1020;6520;0;654;5
-19.940814;-43.957168;160;4900;1608;600;3
-19.942175;-43.929763;600;5200;1304;556;4
-19.958219;-43.949795;450;6500;0;542;5
-19.838666;-43.948587;300;6500;0;214;5
-19.872266;-43.930167;386;6500;0;730;3
-19.953698;-43.920594;400;6500;0;625;4
-19.868281;-43.930055;413;6500;0;337;4
-19.945748;-43.931316;144;6500;0;0;4
-19.840563;-43.990714;1200;4900;1600;350;4
-19.935355;-43.926369;233;6500;0;253;4
-19.930001;-43.969743;360;6500;0;181;4
-19.952843;-43.921504;300;6500;0;428;4
-19.870206;-43.932;502;6500;0;436;4
-19.955561;-43.935016;160;4750;1750;831;4
-19.928859;-43.926703;400;3500;3000;673;2
-19.931896;-43.942011;237;4600;1900;547;4
-19.945708;-43.931511;144;6500;0;0;4
-19.938113;-43.931218;295;4500;2000;765;5
-19.931135;-43.936251;1350;5000;1463;733;4
-19.931135;-43.936251;140;5000;1463;673;4
-19.931135;-43.936251;1350;5000;1461;673;4
-19.929842;-43.945858;180;4850;1570;470;4
-19.840563;-43.990714;300;5000;1400;0;5
-19.938161;-43.929786;200;4400;2000;807;4
-19.93128;-43.942766;130;4400;2000;287;4
-19.938161;-43.929786;200;4400;1995;807;4
-19.92839;-43.926085;145;5000;1369;694;4
-19.929847;-43.942947;123;5500;850;440;1
-19.933371;-43.93496;155;5000;1350;730;4
-19.935536;-43.944588;145;5300;1050;420;4
-19.86024;-43.964795;742;4935;1413;340;4
-19.931489;-43.931468;210;4700;1648;565;3
-19.931575;-43.930534;180;4500;1846;617;3
-19.942469;-43.936036;200;4000;2341;421;4
-19.969186;-43.967944;235;5200;1140;500;4
-19.955751;-43.938215;150;4900;1420;435;4
-19.962534;-43.951408;420;6320;0;0;4
-19.930938;-43.93701;415;4500;1800;644;4
-19.947996;-43.930521;161;4000;2300;662;3
-19.933512;-43.927803;150;4900;1400;580;4
-19.932599;-43.931996;600;4500;1800;576;4
-19.929842;-43.945858;273;4800;1500;460;3
-19.933164;-43.969129;900;5700;600;0;4
-19.948612;-43.93137;300;6290;0;519;4
-19.933371;-43.93496;137;5000;1285;405;4
-19.933371;-43.93496;136;1600000;1285;405;4
-19.945136;-43.956679;500;3500;2763;621;4
-19.949427;-43.926986;90;5500;750;440;4
-19.938113;-43.931218;250;5500;750;499;5
-19.931915;-43.960682;140;5000;1237;390;3
-19.977244;-43.943163;200;3980;2250;975;3
-19.956908;-43.93701;155;5000;1200;593;4
-19.93337;-43.927856;150;4900;1300;480;4
-19.905738;-43.97122;300;6200;0;343;4
-19.956908;-43.93701;155;5000;1200;660;4
-19.956908;-43.93701;155;5000;1200;597;4
-19.956908;-43.93701;158;5000;1200;650;4
-19.956551;-43.937618;154;5000;1200;500;4
-19.88222;-43.999613;100;5500;700;170;3
-19.956908;-43.93701;1217;5000;1200;593;4
-19.975078;-43.941028;140;4500;1700;670;4
-19.953066;-43.934134;158;5000;1200;620;4
-19.956908;-43.93701;1217;5000;1200;625;4
-19.938161;-43.929786;1064;4200;1995;820;4
-19.929726;-43.953314;200;4995;1200;600;4
-19.951197;-43.933828;190;4800;1384;357;4
-19.928756;-43.926625;640;3500;2678;680;2
-19.930144;-43.942673;100;5500;666;399;3
-19.944634;-43.953925;250;4900;1250;553;4
-19.948096;-43.957796;180;4200;1950;488;4
-19.975587;-43.964947;165;5500;650;3998;4
-19.938161;-43.929786;298;4390;1759;768;4
-19.930825;-43.928031;213;4500;1647;568;3
-19.948096;-43.957796;180;4200;1947;484;4
-19.936157;-43.91987;640;6141;0;667;6
-19.948096;-43.957796;180;4200;1940;480;4
-19.93114;-43.940556;180;4800;1339;760;4
-19.86084;-43.965914;220;4500;1630;470;4
-19.939222;-43.940149;165;5500;626;278;3
-19.938161;-43.929786;296;4300;1820;870;4
-19.938161;-43.929786;296;4300;1819;871;4
-19.931266;-43.941943;1000;5000;1100;300;2
-19.930889;-43.951259;55;5200;900;277;1
-19.936238;-43.932276;125;4300;1800;518;4
-19.938852;-43.92156;220;4600;1500;547;4
-19.930389;-43.964406;476;6100;0;202;3
-19.930923;-43.940691;160;4300;1800;851;3
-19.930923;-43.940691;1200;4500;1572;774;3
-19.938029;-43.939509;70;4700;1355;250;1
-19.938029;-43.939509;70;4700;1355;250;2
-19.948096;-43.957796;180;4100;1947;5324;4
-19.948096;-43.957796;2536;4100;1939;461;4
-19.934371;-43.930916;210;4500;1513;586;4
-19.929464;-43.944236;260;6000;2;800;4
-19.932359;-43.924731;360;6000;1;688;6
-19.948096;-43.957796;180;4100;1900;5700;4
-19.883456;-43.910083;360;6000;0;189;4
-19.951197;-43.933828;270;4800;1200;241;4
-19.938113;-43.931218;260;4000;2000;487;5
-19.931474;-43.966159;290;6000;0;500;4
-19.938852;-43.91379;300;6000;0;0;5
-19.874452;-43.935934;208;6000;0;338;3
-19.952493;-43.933767;240;2800;3200;600;4
-19.937413;-43.942449;200;3500;2500;450;4
-19.929822;-43.955433;218;4800;1200;585;4
-19.93114;-43.940556;140;3500;2500;300;4
-19.866975;-43.978625;350;6000;0;417;6
-19.937244;-43.957933;503;6000;0;407;5
-19.953698;-43.920594;430;6000;0;0;4
-19.937244;-43.957933;503;6000;0;407;5
-19.953698;-43.920594;430;6000;0;0;4
-19.84816;-43.975492;270;6000;0;292;4
-19.937413;-43.942449;150;3500;2500;400;4
-19.933054;-43.942229;90;4800;1197;513;2
-19.947726;-43.958132;77;5000;990;320;2
-19.931575;-43.930534;171;4500;1477;481;4
-19.953829;-43.947179;300;3300;2650;545;4
-19.953829;-43.947179;1222;3300;2650;613;4
-19.953829;-43.947179;260;3300;2650;555;4
-19.953886;-43.947185;260;3300;2650;560;4
-19.95275;-43.948508;230;3300;2650;584;4
-19.950933;-43.933419;901;4800;1150;1001;4
-19.92839;-43.926085;150;4350;1600;542;4
-19.953829;-43.947179;260;3300;2650;535;4
-19.942169;-43.92802;215;4000;1947;767;4
-19.972758;-43.937005;180;4000;1940;942;3
-19.929822;-43.955433;220;4800;1130;600;4
-19.966908;-43.945054;230;4800;1108;1076;4
-19.966908;-43.945054;230;4800;1108;1076;4
-19.937809;-43.929036;190;4000;1900;685;4
-19.943171;-43.948563;280;4500;1400;250;4
-19.946816;-43.954537;80;4800;1100;300;2
-19.969412;-43.981533;600;5900;0;169;3
-19.940403;-43.928127;162;4500;1400;618;4
-19.933865;-43.931808;80;5300;600;500;3
-19.971154;-43.94164;253;4200;1700;572;4
-19.952493;-43.933767;240;2700;3200;696;4
-19.911393;-43.930434;180;5900;0;180;4
-19.970479;-43.966883;144;4500;1370;390;4
-19.930825;-43.928031;175;4500;1353;496;4
-19.934371;-43.930916;210;4200;1650;500;4
-19.936077;-43.921783;280;4400;1450;449;4
-19.936654;-43.935687;78;5300;540;376;1
-19.932321;-43.928961;1260;4500;1336;496;4
-19.931575;-43.930534;1000;4500;1335;539;4
-19.932321;-43.928961;172;4500;1330;496;4
-19.94335;-43.917597;200;4500;1320;397;4
-19.871457;-43.97999;7287;4410;1400;315;4
-19.94549;-43.921116;118;5000;810;166;4
-19.938148;-43.930671;276;4300;1500;566;4
-19.933005;-43.947425;2025;4500;1300;705;4
-19.972012;-43.944166;145;4200;1600;690;4
-19.933395;-43.94649;139;4200;1600;390;4
-19.947996;-43.930521;161;3500;2300;695;3
-19.881854;-43.991548;13707;5000;780;246;4
-19.936654;-43.935687;72;5200;560;375;2
-19.932021;-43.933387;95;4500;1250;260;3
-19.937797;-43.939606;145;5000;750;230;3
-19.922163;-43.93783;277;4620;1100;217;4
-19.976235;-43.945832;85;5000;720;270;1
-19.931579;-43.928448;150;4500;1218;501;4
-19.956307;-43.934979;160;3900;1815;431;4
-19.88686;-43.99849;86;5000;700;202;3
-19.931489;-43.931468;180;3900;1800;604;3
-19.945243;-43.925361;148;4400;1300;0;4
-19.860759;-43.967907;255;4500;1200;430;3
-19.945756;-43.931239;176;4800;900;475;4
-19.927725;-43.949341;210;4200;1500;283;4
-19.953066;-43.934134;210;3900;1800;436;4
-19.953043;-43.934121;180;3900;1800;430;4
-19.956307;-43.934979;180;3900;1800;497;4
-19.942947;-43.957925;200;4500;1182;396;3
-19.933117;-43.933456;84;5190;490;490;3
-19.926622;-43.944089;132;4300;1372;476;4
-19.935966;-43.959411;200;4200;1426;412;4
-19.933117;-43.933456;90;5000;605;600;3
-19.931489;-43.931467;252;4000;1603;558;3
-19.971154;-43.94164;240;3900;1700;525;4
-19.972758;-43.937005;156;3900;1700;500;4
-19.953614;-43.931356;1384;4300;1300;359;4
-19.930453;-43.935535;200;4000;1600;457;4
-19.971154;-43.94164;140;3900;1700;500;4
-19.927725;-43.949341;420;4000;1600;295;4
-19.929987;-43.925514;113;4000;1587;429;4
-19.936882;-43.931166;200;4300;1280;429;4
-19.966908;-43.945054;200;4500;1073;990;4
-19.936672;-43.935722;72;5000;568;375;2
-19.936672;-43.935722;72;5000;568;375;2
-19.942893;-43.948943;184;4750;800;200;4
-19.969014;-43.966917;140;4500;1050;431;4
-19.878895;-43.994555;110;4800;750;0;3
-19.931123;-43.932294;294;3900;1647;555;3
-19.955957;-43.930609;158;4100;1444;495;3
-19.936238;-43.932276;80;4500;1040;501;2
-19.94213;-43.935642;181;4000;1530;434;4
-19.94213;-43.935642;181;4000;1530;463;4
-19.939092;-43.922208;205;3500;2018;565;4
-19.943304;-43.946268;300;5500;0;2;3
-19.955957;-43.930609;160;4100;1400;500;3
-19.978764;-43.969453;380;5500;0;292;4
-19.933373;-43.979426;180;5500;0;209;6
-19.978764;-43.969453;550;5500;0;350;3
-19.93046;-43.999435;500;5500;0;167;7
-19.933318;-43.920942;240;3500;2000;209;4
-19.933865;-43.931808;85;5000;500;480;3
-19.912319;-43.935786;174;5500;0;120;3
-19.956307;-43.934979;239;3900;1600;471;4
-19.965311;-43.944043;202;5500;0;285;3
-19.927393;-43.924211;300;5500;0;310;3
-19.963194;-43.947801;245;5500;0;290;4
-19.959988;-43.949807;200;4250;1250;333;4
-19.939475;-43.91423;181;5500;0;148;3
-19.904671;-43.932499;372;5500;0;343;3
-19.904907;-43.962023;682;5500;0;428;6
-19.892264;-43.92216;382;5500;0;418;3
-19.938852;-43.91379;320;5500;0;219;5
-19.948879;-43.921945;160;4000;1500;491;4
-19.971056;-43.940682;180;3800;1700;500;4
-19.937413;-43.942449;140;3000;2500;350;4
-19.948879;-43.921945;160;4000;1500;491;4
-19.945685;-43.938444;180;1145000;2493;365;4
-19.930938;-43.93701;300;3800;1678;644;4
-19.932321;-43.928961;180;4000;1477;543;4
-19.941737;-43.946181;220;4000;1471;557;4
-19.973826;-43.963904;152;4100;1350;525;4
-19.945243;-43.925361;140;4200;1250;650;4
-19.931575;-43.930534;200;4250;1200;530;4
-19.9335;-43.932079;105;4000;1446;452;3
-19.976235;-43.945832;91;4400;1034;435;1
-19.931489;-43.931468;294;3600;1832;543;3
-19.972758;-43.937005;880;3900;1500;600;4
-19.936644;-43.956134;1008;3800;1600;462;4
-19.931051;-43.942669;190;3200;2200;601;4
-19.913148;-43.903689;380;5400;0;125;5
-19.953043;-43.934121;1626;3500;1900;452;4
-19.955063;-43.930934;180;4000;1400;740;4
-19.883153;-43.99343;120;4500;900;285;4
-19.955957;-43.930609;150;4000;1400;447;3
-19.951197;-43.933828;190;4200;1200;350;4
-19.927979;-43.945134;250;4400;1000;527;4
-19.938116;-43.930462;188;3800;1596;520;4
-19.948879;-43.921945;364;4000;1391;520;4
-19.948879;-43.921945;304;3800;1591;527;4
-19.931657;-43.928075;190;3950;1436;472;3
-19.930825;-43.928031;153;4400;980;430;4
-19.935472;-43.957876;180;4000;1379;432;4
-19.934371;-43.930916;222;4000;1354;596;4
-19.881854;-43.991548;140;4500;850;240;4
-19.882655;-43.996315;119;4600;750;200;3
-19.948879;-43.921945;304;4000;1350;520;4
-19.960295;-43.948413;199;3850;1500;0;4
-19.94529;-43.918886;185;3800;1510;622;3
-19.931051;-43.942669;150;3300;2000;680;4
-19.937413;-43.942449;180;2800;2500;450;4
-19.937151;-43.936096;147;4300;1000;0;3
-19.931051;-43.942669;150;3300;2000;680;4
-19.947137;-43.960836;150;3900;1400;290;4
-19.935743;-43.941908;170;3500;1800;319;4
-19.94846;-43.947142;280;3500;1800;471;4
-19.931051;-43.942669;150;3300;2000;680;4
-19.87924;-43.993766;100;4500;800;170;3
-19.944326;-43.937954;178;4000;1300;289;4
-19.930144;-43.942673;83;4500;790;4200;2
-19.954659;-43.947664;360;4300;975;430;5
-19.923874;-43.953608;68;3900;1365;9;2
-19.930825;-43.928031;180;3800;1462;495;4
-19.951271;-43.948072;153;4000;1261;374;4
-19.88222;-43.999613;100;4500;750;0;3
-19.942601;-43.928049;147;4000;1250;513;4
-19.937334;-43.933591;110;4500;750;310;3
-19.932243;-43.94084;200;3900;1350;3000;4
-19.95278;-43.932888;2820;3950;1300;315;3
-19.930825;-43.928031;220;3600;1650;585;4
-19.945756;-43.931239;645;4300;943;476;4
-19.9475;-43.919961;150;4500;730;396;4
-19.9475;-43.919961;150;4500;730;400;4
-19.934251;-43.946195;260;4000;1228;0;4
-19.935966;-43.959411;180;3200;2012;473;4
-19.938116;-43.930462;120;4500;711;291;3
-19.898546;-43.973231;241;5200;0;310;5
-19.88222;-43.999613;100;4500;700;0;3
-19.878895;-43.994555;840;4500;700;190;3
-19.943171;-43.948563;280;3500;1700;400;4
-19.940741;-43.949047;360;4600;600;476;5
-19.975078;-43.941028;140;3500;1700;542;4
-19.95788;-43.931079;349;3200;2000;506;4
-19.951817;-43.924009;720;3600;1600;433;4
-19.94063;-43.928896;140;4200;995;462;4
-19.94063;-43.928896;140;4200;993;504;4
-19.930825;-43.928031;190;3600;1590;515;4
-19.929464;-43.944236;1200;3200;1976;655;4
-19.942947;-43.957925;200;4000;1164;378;4
-19.940652;-43.948843;360;4600;550;436;5
-19.930453;-43.935535;1215;4000;1120;436;4
-19.905068;-43.967058;119;4500;620;520;4
-19.930776;-43.945293;150;3900;1210;403;3
-19.928874;-43.954087;171;3600;1508;529;4
-19.932722;-43.931498;93;4000;1100;349;3
-19.949721;-43.923282;197;4250;850;400;4
-19.97495;-43.940866;2112;3900;1200;413;2
-19.951817;-43.924009;196;3600;1500;455;4
-19.941869;-43.928738;145;3200;1900;0;4
-19.937383;-43.947008;250;3500;1600;2747;4
-19.930236;-43.925614;170;4000;1100;297;4
-19.935086;-43.929889;772;3300;1800;342;4
-19.941999;-43.939037;260;4000;1100;760;4
-19.840563;-43.990714;245;3500;1600;327;4
-19.945949;-43.936935;190;4100;972;480;4
-19.932659;-43.944759;190;3700;1372;513;4
-19.86108;-43.966362;380;4000;1069;411;4
-19.934381;-43.950209;150;3700;1357;211;4
-19.936654;-43.935687;44;4500;556;346;1
-19.938523;-43.957185;130;4500;550;0;4
-19.944348;-43.93722;140;4000;1050;211;3
-19.840563;-43.990714;1200;3450;1600;350;4
-19.929231;-43.944155;1188;3500;1528;439;4
-19.88984;-43.925794;1080;4500;527;378;4
-19.936654;-43.935687;72;4500;520;375;2
-19.928603;-43.946473;105;3700;1317;300;3
-19.853123;-43.958428;110;3700;1302;403;2
-19.928603;-43.946473;105;3900;1100;375;3
-19.930372;-43.966008;360;5000;0;454;3
-19.837051;-43.993439;1000;5000;0;365;3
-19.946546;-43.938631;170;5000;0;320;3
-19.937413;-43.942449;150;2500;2500;550;4
-19.92948;-43.944223;78;3500;1500;0;2
-19.910526;-43.963922;300;5000;0;158;4
-19.971525;-43.949323;300;5000;0;0;3
-19.892989;-44.005568;500;5000;0;150;8
-19.83942;-43.977565;300;5000;0;238;3
-19.905803;-43.97446;470;5000;0;383;4
-19.869997;-43.917267;384;5000;0;435;5
-19.931051;-43.942669;170;3000;2000;655;4
-19.937413;-43.942449;160;2500;2500;435;4
-19.939563;-43.914402;230;3000;2000;360;4
-19.955022;-43.947373;200;4100;900;500;4
-19.933054;-43.942229;94;4000;1000;500;2
-19.968282;-43.943384;300;5000;0;690;3
-19.949462;-43.922609;180;1050000;1500;535;4
-19.932504;-43.927154;1000;4250;741;456;4
-19.955641;-43.935352;105;3300;1681;390;3
-19.881854;-43.991548;840;4000;980;160;4
-19.955641;-43.935352;105;3300;1680;374;3
-19.935007;-43.936188;145;3950;1028;520;2
-19.936687;-43.937115;45;4000;976;126;1
-19.936654;-43.935687;48;4500;470;280;1
-19.955957;-43.930609;150;3500;1460;490;3
-19.936654;-43.935687;44;4500;460;375;1
-19.936672;-43.935722;44;4500;460;375;1
-19.934153;-43.927383;2000;4956;0;200;4
-19.948342;-43.923784;284;3000;1950;450;4
-19.936448;-43.934705;45;3400;1550;198;1
-19.898807;-43.940641;300;4950;0;350;3
-19.934224;-43.930326;75;4500;450;400;2
-19.947422;-43.92226;280;3000;1950;440;4
-19.950564;-43.923242;204;2500;2400;348;4
-19.881132;-44.000737;400;4900;0;320;4
-19.921772;-43.939096;310;3500;1400;175;4
-19.946715;-43.946075;135;3800;1100;3382;4
-19.892614;-43.943934;410;4900;0;466;4
-19.939145;-43.947814;280;3500;1400;250;4
-19.939145;-43.947814;280;3500;1400;250;4
-19.94376;-43.941246;300;2900;2000;300;4
-19.977928;-43.947315;76;4000;895;225;1
-19.976235;-43.945832;76;4000;892;354;1
-19.972758;-43.937005;2000;4000;891;371;1
-19.976146;-43.9456;76;4000;891;371;1
-19.976146;-43.9456;2277;4000;891;371;1
-19.976146;-43.9456;77;4000;891;2970;1
-19.977928;-43.947315;76;4000;891;2969;1
-19.976146;-43.9456;77;4000;891;270;1
-19.976235;-43.945832;76;4000;891;371;1
-19.935196;-43.935594;129;4000;890;426;3
-19.936041;-43.971135;140;3900;990;150;3
-19.977928;-43.947315;1500;4000;890;370;1
-19.890146;-43.924069;235;4200;673;622;4
-19.968952;-43.968316;140;4300;550;180;4
-19.936654;-43.935687;2716;4500;350;280;1
-19.969287;-43.965989;140;3600;1235;358;4
-19.975431;-43.942322;110;3550;1282;432;3
-19.975699;-43.968269;149;3500;1331;315;4
-19.881696;-43.992476;90;4200;630;150;3
-19.946715;-43.946075;130;3800;1028;295;4
-19.976146;-43.9456;76;4000;815;372;1
-19.977928;-43.947315;76;4000;810;370;1
-19.976146;-43.9456;76;4000;810;371;1
-19.976146;-43.9456;76;4000;810;340;1
-19.933199;-43.92706;200;3000;1800;314;4
-19.843839;-43.934638;400;4800;0;0;3
-19.951564;-43.951036;230;3400;1400;550;4
-19.969014;-43.966917;141;3700;1100;341;4
-19.967153;-43.966417;141;3700;1100;341;3
-19.933636;-43.945877;126;4600;200;330;2
-19.95574;-43.937289;822;3500;1300;440;4
-19.927979;-43.945134;70;3700;1100;0;2
-19.935086;-43.929889;200;3200;1590;380;4
-19.929454;-43.947068;100;3500;1282;367;3
-19.929816;-43.941997;100;4000;780;325;3
